;Symbol;GSM26878.CEL;GSM26883.CEL;GSM26887.CEL;GSM26903.CEL;GSM26910.CEL;GSM26888.CEL;GSM26889.CEL;GSM26892.CEL;GSM26898.CEL;GSM26906.CEL;GSM26879.CEL;GSM26896.CEL;GSM26897.CEL;GSM26907.CEL;GSM26911.CEL
208675_s_at;DDOST;10,6902692241537;11,0997064685353;10,5391207171155;10,7651865554898;10,3571923031114;10,6539599906161;10,3428843981589;11,1562816030034;10,5540978950998;10,1807039371815;10,4612932538175;10,5480272453668;10,2141345429491;9,93831177669837;10,7434169123633
208677_s_at;BSG;8,64602116890567;8,79501947553745;9,56726102962077;9,26930346600075;9,16381915927461;8,44823020762228;7,60447255217366;8,18150335351613;8,60837291637959;8,32171223798486;8,73055456065762;7,77117935265531;8,79252535991405;7,90381994399513;8,84616119835605
208679_s_at;ARPC2;10,6827624447443;10,6786595412395;11,5574395835652;10,8352247054173;11,3177523978416;11,5703430889884;11,4633932794192;11,0957076955114;11,0412780880915;11,2099598217973;11,1898245466376;11,1614873439506;11,1792027001111;11,1967234019585;11,4452521289007
208680_at;PRDX1;12,8098584572798;12,4255955007355;13,1918492374006;13,0315581232701;13,2319945868587;12,654006242219;12,2217086414606;12,9432910103889;11,9687390025023;12,6747146785612;12,6542397333553;12,4539746618248;11,5784159874518;12,593005273284;12,9273924671086
208682_s_at;MAGED2;10,7831898297171;11,4308060286449;11,5157694478474;11,0540263602183;10,5885964472918;9,69201573646922;9,2648303482142;9,46748473003334;9,92066303166606;9,17765934802132;11,0098850858519;10,2559029003112;11,0615057967967;10,3543318044534;9,76436374010443
208683_at;CAPN2;12,7472357061899;11,3986548580391;11,5236612598797;11,7215011324589;11,8455680873191;11,6721119844505;11,8315023927707;11,6946072093116;11,0987745178306;11,4888234121251;11,3569153276454;11,327500906283;12,4251498540736;11,5443145373585;11,241504977839
208684_at;COPA;10,6768899880408;10,9347261933789;10,3866931777394;10,2652213934637;10,9088605204931;10,5878884610245;11,0056210758345;10,752633681403;10,8256216892811;10,4748551179657;10,1421783226611;10,1141794252201;11,1612337055844;10,4866102466462;11,1295442848925
208685_x_at;BRD2;9,56495042012485;9,83270894896946;9,47676792612345;9,73254655941034;9,35598091475794;8,84485073986021;8,92559504502967;9,07386093256194;9,61574127878153;9,47944889666104;9,83799796497884;9,40054759813401;9,69389469399704;9,70362528943239;9,2402762662848
208689_s_at;RPN2;10,9440398243423;11,1678162185062;11,4371166208179;11,2522199956781;11,4753251044688;10,5873125562981;10,4906310071585;11,1687106214608;11,0647781257878;10,5844170513443;11,6879915146344;10,2444956895692;11,3966703197783;10,8820754541095;11,4176456864821
208690_s_at;PDLIM1;12,6982783267144;11,7785038150332;12,7916847981552;11,7028657216416;12,2962565085354;11,6103685063498;10,7509475913882;10,6105672035771;11,109793384416;11,4835845595721;10,8978376203915;11,6077159107555;11,4716405238561;11,490730495591;11,4087141853166
208691_at;TFRC;11,9473728143872;12,2019103232649;12,5217275320827;11,7271995403152;12,2486156875228;12,2302534659112;12,4503785053824;12,6457261174692;11,9500823616394;12,0863150745595;11,5898251002953;12,3422417498416;11,6413582336909;10,872353112247;12,699521277825
208692_at;RPS3;12,9756506236097;12,8650941305147;13,0336968377501;12,9069271369095;12,8174747131573;13,1742361659409;13,5542565404685;13,5546474605179;13,524622886915;13,1846428144171;13,1511108455882;13,1489702831828;12,9740612806101;12,7029156571346;13,0181426128847
208693_s_at;GARS;11,3945475886917;11,1990834715115;11,1768625667758;11,1030791195057;11,1751137537526;11,3935434806484;11,7855439875133;11,1908596763332;11,8283239827899;11,1376183271192;11,1132923388614;10,4574450833379;10,9134883719723;10,4754222171401;10,9946335702874
208694_at;PRKDC;8,94995824441899;7,58292492878457;9,17953904263713;7,60350984877294;8,13343819496542;8,02808379588192;8,15387808163068;9,46730501973712;8,96778548256605;9,00487786964291;7,45057252037941;8,13244933805502;8,10563594789996;8,48602216414612;7,89210525078124
208696_at;CCT5;10,3957141747891;11,3241378586625;10,4547325692789;10,0937522002102;11,3750008886793;10,1259261401768;10,2275709493102;10,5968030140965;10,6007003247087;10,460169094151;10,2499752351079;9,87675292863602;10,1425044205301;10,2416277744344;10,4404269954001
208697_s_at;EIF3E;12,4788823479233;12,2977997039577;12,1431358245971;11,97475734662;12,0432163835595;12,4431865065338;12,8094340150857;12,8925581295989;12,663557081658;12,7239624626927;12,0528789411578;12,3424034556105;12,2128885476976;12,7353125692014;12,2951689357548
208698_s_at;NONO;8,80795854637677;9,19208192328294;9,86754289226018;8,5620643427838;9,00984994729335;8,34161887954712;8,87845636660708;8,76950318849518;9,52684708757458;8,47514875893669;8,54946655559082;8,43124071338616;8,41923809694097;8,68778367439109;8,9872070981615
208699_x_at;TKT;9,4387889692153;8,12991800877884;8,43439282191942;9,93308419769644;8,56792292063587;7,93502455445005;7,29145954208615;8,37019649043869;8,02717953352318;8,62493440845189;7,95449049545296;7,87439301032135;8,18789828770903;7,78102037658912;8,37694246410024
208700_s_at;TKT;9,82088457792246;8,48733879510379;8,67833467928625;10,1399346207699;8,77821778240426;8,31553324980001;7,73442149013749;9,05559313856707;8,29562881493564;9,25317303232291;8,38975322541429;8,39671013359309;8,41330731565888;7,69912416441716;8,30961613810498
208701_at;APLP2;6,94077217331034;7,33797030995226;7,21047763126652;7,54741517765646;7,54368194804501;7,35957308065393;6,79271802841799;7,07100980691919;6,96701406290013;6,67240841593636;6,6562121590634;6,76837727146364;6,82766418089223;7,00886552055284;7,44167177495863
208702_x_at;APLP2;10,6916647956207;10,9821857507822;12,207283596468;12,460066672198;11,0319842080143;10,822560614511;10,581915771231;10,2895710369434;10,0161856712873;10,5718488490705;10,4752601994601;9,86669987647191;9,867921864679;9,44514519338199;11,3400459519324
208703_s_at;APLP2;9,33071753568839;9,0353004838341;10,4303103557229;11,5134302324363;10,2237326599387;9,68432795786864;9,57677518396969;8,92660835949665;8,81692926073791;8,98925458147517;8,69688780760282;9,53061832901395;9,54582593969773;8,43573361224782;10,104471942765
208704_x_at;APLP2;11,4164251563911;11,2366923405625;12,0605457483413;12,9190552442002;12,1328588763974;11,2668572159499;11,2366923405625;10,8938591179767;10,6313226613027;11,0977162648854;10,8247352128662;11,2937440933674;11,2349652193922;10,6960688521564;11,5845179090011
208705_s_at;EIF5;10,5962550704725;9,68786678152875;10,9950984063835;10,6657097273182;10,8701267689964;10,5595567638693;10,285052707232;10,3809025861107;9,9153227689299;10,4573747671976;10,4987464191719;10,0503265744857;10,8353641306138;10,3086426328136;10,4149985039091
208706_s_at;EIF5;10,3785836093061;9,67019780286733;11,2726817626068;10,5619470433503;11,2321774854849;10,6690746521612;10,775919384363;9,52483804039465;9,99375881598036;10,4836421826139;10,360623307706;10,7285497776401;10,9342904582844;10,592968409049;10,3765542107566
208708_x_at;EIF5;10,4881809080135;9,81120585442128;11,4344312069805;10,6543970094607;10,547213528833;10,7635423315236;10,478642974222;10,4183642852078;10,0712085415601;10,9818376571803;10,6194246552492;10,1770549272766;10,4795452279703;10,3218087775368;10,3057079084304
208709_s_at;NRDC;10,1192018420419;10,0683597061042;10,4094111768579;10,2967887908572;10,552298897218;9,72119045992711;9,69341242035345;10,078588076969;9,95647264790906;10,2295701593653;10,116875639864;9,93653702524042;9,46010917832953;9,84779212067456;10,5502541815334
208710_s_at;AP3D1;10,1574173971374;10,3069813081732;9,60589438341439;10,181430128586;9,92350045069739;8,79801230494567;9,21143028669824;9,19825793770335;9,35761843041505;9,56639049591305;9,57788191619204;9,02974930389471;9,78831346238055;8,88344889982089;9,46239107351778
208711_s_at;CCND1;7,33031100382204;7,32911124657436;7,75541284891432;7,58203254463813;7,5498312812089;6,85965162583066;7,20410893506236;5,78824908376967;7,41658141323992;7,56396801707851;8,72563093890099;7,5676767020947;10,3679280802733;8,04420415341842;8,52814786244636
208712_at;CCND1;9,19663664686559;8,87319720889225;10,2184868475099;9,32952172821789;9,79644778725247;8,56024111576821;9,7689151930755;6,75176737744667;9,45373165389647;9,40884386277069;10,763436779153;10,4851457381801;11,7748719355229;10,1936144195552;10,8906015065114
208713_at;HNRNPUL1;9,1215754714642;9,16416115471935;9,30349662549846;8,82948093205739;8,29529349609629;9,14054662828874;8,99142335988979;9,25457513858904;9,5202880357396;9,22010697791993;9,24817294066469;9,24498385916362;9,04646692672882;9,27040072088244;8,93349605086597
208714_at;NDUFV1;10,2320299717221;10,7402407836449;10,2256702347092;10,735007030998;10,4464587059583;10,3598519965144;11,1754005515866;10,3714025668171;10,830903622215;10,687101863217;9,76005504977328;10,1197084837747;10,2118338041962;10,375281135627;10,1753676926792
208715_at;TMCO1;10,3278295406827;9,77990297752536;10,3970959978738;10,320229723851;10,1601579976831;10,0373818371092;10,9475604061407;10,0195017484751;10,5395695687396;9,95485180812265;10,7984712497425;10,1906311170676;10,7950008136499;10,2661577457844;10,5480029333707
208716_s_at;TMCO1;11,1533747231029;10,6499138208218;11,2527553226332;10,9567466096578;11,0535353564248;10,4010040843596;11,4732917745273;10,8670136326789;11,20810702605;10,6800061417688;11,6615097390741;10,6895909933213;11,526766908534;11,0535353564248;11,3526514569179
208717_at;OXA1L;10,1780640113644;9,50947293079736;10,0590257933346;10,5968240206518;9,41281730703478;9,96787798099587;9,56464223885087;9,75111282016021;10,014231943997;10,0190721805364;9,84195730489418;9,66738487156701;9,94794961255366;9,44979943798675;9,59548761304191
208720_s_at;RBM39;10,0495409825293;10,2577563084699;10,4979267933238;10,3564565099899;9,90664346252406;10,2078907078397;10,447295144154;10,1147778597317;10,615299232326;10,427922289898;11,2460621164903;10,2504248028032;10,8425746639943;10,590869137168;10,3051934413418
208722_s_at;ANAPC5;8,52579863584232;9,10805925487033;9,29288645843915;9,22719017259092;8,44889177463511;8,95349285236183;8,42580664098385;9,21818588422117;9,59552740000114;9,05743414356916;9,13747010851511;8,5890981800698;9,48438127996603;8,84414352849092;8,93047953849079
208723_at;USP11;8,6223408077868;8,7518082357369;8,6936891389611;8,76101432169948;8,32623658919816;9,10617155165179;8,54994246152211;8,54427173657809;8,47714665678208;9,36624495944535;8,89972462959987;8,91666445209189;9,00529810974793;8,73358271624534;8,23120719179394
208725_at;EIF2S2;8,35223830457337;8,17615718836312;7,86742201996603;8,43156029769518;8,41968234431513;7,90800807100465;8,78965367520702;7,75750596965512;8,21400088679938;7,66404227983758;8,0660126840029;8,15378855545861;8,42333635211205;8,28818504957803;8,18663301760142
208726_s_at;EIF2S2;10,5972241686298;10,3727719851021;10,9326286812776;10,6953726229676;10,6239484641976;10,2481756966061;10,8481324148875;10,3026140137916;10,4079830622861;10,7870363061231;10,4772388097802;9,63893071301326;10,4436971661132;10,4210416640669;10,1559687933988
208727_s_at;CDC42;10,3188514335399;10,6076988876159;10,3493305449428;10,6913426336393;9,25911533756711;10,2560420858657;10,1489356139519;10,6108837391044;9,80725325555858;10,2166376038275;10,3377501217146;9,66104563350115;10,0739591581358;9,68841202085511;10,2263891813907
208728_s_at;CDC42;10,1051635514755;10,1614336681987;9,68978735287213;10,3899707798533;8,83002597569825;9,80897603959286;9,54776995446994;9,54756075585769;9,06171027484636;9,79173087501998;9,75250130610661;9,90167649783469;9,70653860150062;9,57473897874912;9,36924990230174
208729_x_at;HLA-B;11,1219742297843;11,6654163615442;12,0363333657226;11,3405123069101;10,9781280461889;11,877268067427;12,4207208638497;12,2825780445702;10,8525839270179;12,5254507000122;12,4811218222124;12,3148332317517;11,3606324756034;11,7301026468588;12,2790520910817
208730_x_at;RAB2A;9,16533562209992;9,49073054117719;8,76958642952538;8,64898060734235;9,5741839109951;8,92060552778399;8,84944902574903;8,58916731615039;8,98261056110641;8,95445677464691;9,36273443075308;8,77354536408889;8,73469635377589;9,14625650105353;9,39418918644552
208731_at;RAB2A;11,5420287355179;10,785162770623;11,0399179176807;10,6330068310956;11,2404729144698;10,5979811122574;10,5096132859446;11,2267497717845;10,8848578951334;11,1020356333201;10,3771022781501;10,9045117147804;11,1907469075333;10,4834314139593;10,1902378495191
208732_at;RAB2A;10,6135601264809;9,34309685843739;9,73154942142938;9,49759577613146;10,3091506004604;9,09184063975474;8,68472195127053;9,28437949571645;9,33855831402946;9,48048423124269;8,8860986581859;9,2990748163983;10,1014010144089;9,15438112629783;8,50996060825337
208733_at;RAB2A;5,58118184044297;5,03320337771067;5,01073815000063;5,41276099187988;5,68994892705846;4,94617207164755;4,74490877491191;4,90674397039653;5,00495306935682;4,95102980930778;4,95234192275704;4,97347440307262;5,15050450740147;4,97951749020599;4,9642010880095
208734_x_at;RAB2A;10,7485708934324;10,223991518372;10,3896657730135;10,1883515611385;10,3082412280222;10,0527181896398;9,51716019981493;10,5717180830408;10,3224510261899;10,5664617116397;10,5383806379067;9,87666987960684;10,1241179208804;9,53229287024154;9,66353564874679
208736_at;ARPC3;10,2775284611051;9,80232398351056;10,3508796647494;10,2184476348727;9,28237023966776;10,3396198644042;9,79739787212014;9,91422908571466;9,08479848707368;10,2051416738172;10,4100929178538;9,8047990920534;10,6412762783193;10,4706752576729;9,96549621278763
208737_at;ATP6V1G1;10,819593994081;11,7204535400433;11,3189919751964;11,6990685757087;11,6853843641705;10,5164634414463;10,5064199070209;10,4254509580274;10,8021880127025;10,6912520498923;11,2744047065718;10,3048290022302;10,8379385471293;11,0277521678694;9,64664806096797
208740_at;SAP18;9,32428304535773;8,74264797528367;9,07770604560186;9,00809441109853;9,86453684223898;8,71614388278068;9,96893064521128;8,87675875221631;8,45616364371738;7,83842564577804;9,07770604560186;9,20444109732726;9,83775280254241;9,38314160208902;8,88779602607495
208742_s_at;SAP18;10,672582991805;10,5468758573534;11,2294561668994;10,6838669327036;11,0182277600382;10,5218927953585;10,3726596374307;11,1612620980115;11,3039404377125;10,5792304245134;11,3365593699956;10,3773417878814;10,7784191057325;10,7802172550756;10,7603328959126
208743_s_at;YWHAB;11,0245916860316;10,3549767983093;10,7439458036034;10,3927832646297;9,87960922355808;10,5780827120138;9,7879565916066;9,86600916287163;10,2276445070853;10,8260304585825;11,5461842095491;10,2651392609449;11,303864506399;10,4470828762523;10,078945199079
208744_x_at;HSPH1;10,2413835120548;10,2068278304974;10,3589765234279;9,87135531093076;9,80581499270546;9,57878135667029;9,41385348720448;10,6407283010734;10,0653819914698;9,86928421334448;10,2753023740607;9,72264050807363;9,49158833145369;10,2132276936849;9,65563931967774
208745_at;ATP5MG;9,96337349430619;9,5627335872227;9,95818637942189;10,4678196381646;9,70296731059873;9,70389614936481;10,3841348242964;9,90482379708729;9,44844546519584;9,7251986903226;8,95015365952257;10,3455403197863;9,9682932447045;9,85431889681781;9,02642396808541
208746_x_at;ATP5MG;11,3840462894269;11,8704680834244;11,3865332006975;11,8479684847941;10,7460592478888;11,3432946650698;10,748048252217;11,7939884513744;12,1866633633273;11,9667384629241;11,1451142860809;10,8732389256615;11,0966483278154;10,9010529549489;11,298391731134
208747_s_at;C1S;11,4762260933483;11,6695858758312;11,4231309634267;11,3462390187311;11,3512599444803;12,8312951072856;11,9619437734191;11,8793355111551;11,0613379897297;12,4909966996353;12,2951234368414;12,224283323138;12,0339950996113;11,3011885921763;11,87461079775
208749_x_at;FLOT1;10,9940416861934;11,1599382282861;11,0338905789888;11,3962640886162;11,0682300824398;11,0523560357515;11,0724606337268;10,5496184608193;11,0841902112471;10,6292699237329;11,174291934811;10,7839814410502;11,3838459916331;12,0370162883672;10,8514922297283
208751_at;NAPA;8,16921262476203;7,81120589536316;8,06828459355541;8,37978578292092;7,62771736029676;7,57372792687493;7,80602378306799;7,37261957723326;7,67084241926438;7,41895806965378;7,75714618636332;8,08972870900034;7,77227362049446;7,85064041989612;7,25098483241753
208752_x_at;NAP1L1;11,3662697754778;10,7456370398799;11,3054503956467;11,4889484420978;10,9847330236321;11,7898981257788;11,4162251396054;11,210370202251;11,7545602037618;11,6497968718191;11,5024018577246;11,5851381511078;11,580548488113;11,083208232504;11,1250668758319
208753_s_at;NAP1L1;8,2800768252774;8,00165016247483;8,683067279185;8,3400697441559;7,61305850500983;8,50135644808304;7,96858966910747;8,59899101674564;9,57868133786564;8,58347742720678;7,75329564726554;8,9376603500431;9,19183364052252;8,54153462155767;8,50820197328727
208754_s_at;NAP1L1;9,15656410669004;8,17874072284026;8,8215424209637;9,06672160859007;8,56145330218416;9,19637240766715;8,85446984707958;9,72383742349986;10,4615211009335;9,36260880471516;8,765019701456;9,50650598690343;9,78949382749752;9,00313570145813;8,71597962576283
